feedback_id,customer_id,timestamp,customer_name,customer_email,customer_location,feedback_type,sentiment_label,feedback_text,sentiment_score,rating,product_name,purchase_date,topics_detected,cleaned_feedback
F006860,C006860,5/3/24 17:45,Devansh Gupta,devansh.gupta@hotmail.com,Nagpur,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.75,2,Levi's Jeans,10/16/24,Refund,quality    price   
F006861,C006861,12/10/24 17:45,Aditi Verma,aditi.verma@outlook.com,Patna,Complaint,Negative,"Not worth the price, I am disappointed!",-0.65,1,Fortune Sunflower Oil,2/15/25,Usability,not worth the price i am disappointed
F006862,C006862,2/22/25 17:45,Kunal Deshmukh,kunal.deshmukh@yahoo.in,Vadodara,Complaint,Negative,"Late delivery, customer support बेकार है।",-0.96,3,Puma Running Shoes,10/31/24,"Delivery, Usability",late delivery customer support  
F006863,C006863,5/6/24 17:45,Aditi Verma,aditi.verma@rediffmail.com,Visakhapatnam,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",-0.53,1,Apple iPad Air,3/14/25,Usability,     
F006864,C006864,11/19/24 17:45,Ananya Reddy,ananya.reddy@outlook.com,Ludhiana,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.95,3,Dove Shampoo,11/28/24,Pricing, product      
F006865,C006865,12/4/24 17:45,Zoya Siddiqui,zoya.siddiqui@yahoo.in,Gwalior,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.7,1,Brooke Bond Red Label,11/2/24,"Product Quality, Support, Pricing",    improvement   
F006866,C006866,11/13/24 17:45,Farhan Khan,farhan.khan@yahoo.in,Dhanbad,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.32,4,Haldiram's Rasgulla,12/29/24,"Variety, Support",     best purchase
F006867,C006867,9/22/24 17:45,Gaurav Yadav,gaurav.yadav@hotmail.com,Lucknow,Praise,Negative,"Not worth the price, I am disappointed!",-0.67,4,Haldiram's Rasgulla,1/19/25,"Variety, Support",not worth the price i am disappointed
F006868,C006868,7/18/24 17:45,Farhan Khan,farhan.khan@hotmail.com,Kota,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.04,2,Samsung Galaxy S23,1/18/25,"Usability, Pricing",     
F006869,C006869,1/17/25 17:45,Urvashi Sharma,urvashi.sharma@rediffmail.com,Kolkata,Complaint,Negative,"Item damaged आया, refund भी नहीं मिला!",0.89,3,Adidas Ultraboost,12/17/24,Variety,item damaged  refund   
F006870,C006870,6/2/24 17:45,Rohit Sinha,rohit.sinha@hotmail.com,Chennai,Suggestion,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.08,1,Nike Air Max Shoes,12/1/24,"Variety, Product Quality, Support",    improvement   
F006871,C006871,5/1/24 17:45,Gaurav Yadav,gaurav.yadav@rediffmail.com,Amritsar,Praise,Negative,"Not bad, but not great either.",0.59,1,Oppo Reno 8,3/10/25,"Variety, Support, Refund",not bad but not great either
F006872,C006872,7/9/24 17:45,Urvashi Sharma,urvashi.sharma@rediffmail.com,Allahabad,Suggestion,Negative,"Late delivery, customer support बेकार है।",0.76,2,Oppo Reno 8,10/15/24,"Pricing, Refund",late delivery customer support  
F006873,C006873,2/25/25 17:45,Niharika Pandey,niharika.pandey@gmail.com,Guwahati,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.91,2,Samsung Smart Watch,2/10/25,"Support, Delivery",    quality excellent 
F006874,C006874,7/8/24 17:45,Aditi Verma,aditi.verma@gmail.com,Nashik,Suggestion,Negative,"Not worth the price, I am disappointed!",-0.5,2,Fortune Sunflower Oil,1/4/25,"Variety, Delivery",not worth the price i am disappointed
F006875,C006875,7/5/24 17:45,Harshita Iyer,harshita.iyer@hotmail.com,Allahabad,Complaint,Negative,"Not worth the price, I am disappointed!",-0.45,5,Xiaomi Redmi Note 12,12/7/24,"Support, Refund",not worth the price i am disappointed
F006876,C006876,6/21/24 17:45,Ishaan Malhotra,ishaan.malhotra@hotmail.com,Chandigarh,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.38,1,Maggi Noodles,12/10/24,"Delivery, Refund, Pricing",   highly recommended
F006877,C006877,10/9/24 17:45,Harshita Iyer,harshita.iyer@gmail.com,Chandigarh,Complaint,Negative,"Late delivery, customer support बेकार है।",-0.09,1,Britannia Marie Gold,12/23/24,"Delivery, Product Quality, Variety",late delivery customer support  
F006878,C006878,7/7/24 17:45,Kunal Deshmukh,kunal.deshmukh@hotmail.com,Surat,Praise,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.98,5,Himalaya Face Wash,1/18/25,"Pricing, Usability, Refund", product      
F006879,C006879,5/13/24 17:45,Aditi Verma,aditi.verma@yahoo.in,Srinagar,Praise,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.28,4,Dove Shampoo,12/6/24,"Pricing, Support, Delivery",    quality excellent 
F006880,C006880,3/11/25 17:45,Vikas Choudhary,vikas.choudhary@hotmail.com,Nagpur,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.88,5,Horlicks Classic Malt,1/7/25,Refund,     best purchase
F006881,C006881,11/10/24 17:45,Rohit Sinha,rohit.sinha@outlook.com,Jaipur,Suggestion,Negative,"Not worth the price, I am disappointed!",-0.64,2,Mi Power Bank,2/5/25,Usability,not worth the price i am disappointed
F006882,C006882,6/7/24 17:45,Rohit Sinha,rohit.sinha@outlook.com,Madurai,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.84,5,Philips LED Bulb,1/29/25,"Product Quality, Delivery, Pricing",quality    price   
F006883,C006883,7/30/24 17:45,Madhav Joshi,madhav.joshi@yahoo.in,Pune,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.3,2,Realme Buds Wireless,10/23/24,Usability,     best purchase
F006884,C006884,11/28/24 17:45,Aarav Sharma,aarav.sharma@rediffmail.com,Solapur,Suggestion,Positive,"बहुत खराब service, improve करो।",0.52,4,Oppo Reno 8,9/28/24,"Variety, Delivery, Product Quality",  service improve 
F006885,C006885,9/27/24 17:45,Arjun Singh,arjun.singh@outlook.com,Kolkata,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.9,2,Philips LED Bulb,10/7/24,Support,quality    price   
F006886,C006886,8/6/24 17:45,Pooja Agarwal,pooja.agarwal@hotmail.com,Bangalore,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.97,4,Samsung Galaxy S23,1/31/25,"Pricing, Usability, Product Quality",quality    price   
F006887,C006887,9/4/24 17:45,Tanmay Bansal,tanmay.bansal@gmail.com,Patna,Suggestion,Negative,"Late delivery, customer support बेकार है।",0.2,4,JBL Bluetooth Speaker,10/25/24,"Variety, Delivery",late delivery customer support  
F006888,C006888,12/20/24 17:45,Aditi Verma,aditi.verma@hotmail.com,Pune,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.12,1,Fortune Sunflower Oil,12/23/24,Support,   delivery  
F006889,C006889,2/21/25 17:45,Yashwant Dubey,yashwant.dubey@rediffmail.com,Jodhpur,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.47,3,Samsung Galaxy Tab S8,1/28/25,Variety,    improvement   
F006890,C006890,8/21/24 17:45,Esha Chatterjee,esha.chatterjee@yahoo.in,Patna,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.71,3,Xiaomi Redmi Note 12,11/18/24,Refund, product      
F006891,C006891,8/10/24 17:45,Gaurav Yadav,gaurav.yadav@outlook.com,Surat,Suggestion,Positive,"5-star service, super helpful!",0.02,4,Allen Solly Shirt,11/18/24,Refund,star service super helpful
F006892,C006892,12/30/24 17:45,Devansh Gupta,devansh.gupta@rediffmail.com,Pune,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.1,4,OnePlus 11,10/2/24,"Product Quality, Usability",    quality excellent 
F006893,C006893,1/10/25 17:45,Ishaan Malhotra,ishaan.malhotra@rediffmail.com,Madurai,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.67,1,Samsung Smart Watch,9/24/24,"Variety, Usability",     best purchase
F006894,C006894,7/4/24 17:45,Kunal Deshmukh,kunal.deshmukh@hotmail.com,Ahmedabad,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.3,4,Oppo Reno 8,11/10/24,Product Quality,   delivery  
F006895,C006895,3/20/24 17:45,Pooja Agarwal,pooja.agarwal@outlook.com,Kanpur,Praise,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.61,3,Amul Butter,11/12/24,"Pricing, Delivery",quality    price   
F006896,C006896,1/12/25 17:45,Pooja Agarwal,pooja.agarwal@yahoo.in,Jabalpur,Complaint,Positive,"5-star service, super helpful!",-0.31,1,Allen Solly Shirt,11/15/24,Delivery,star service super helpful
F006897,C006897,12/1/24 17:45,Akhil Nair,akhil.nair@gmail.com,Surat,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.27,4,Samsung Galaxy S23,11/21/24,Delivery,quality    price   
F006898,C006898,5/17/24 17:45,Pooja Agarwal,pooja.agarwal@yahoo.in,Solapur,Suggestion,Positive,"5-star service, super helpful!",-0.01,3,Samsung Smart Watch,12/20/24,Product Quality,star service super helpful
F006899,C006899,3/2/25 17:45,Sakshi Thakur,sakshi.thakur@yahoo.in,Gwalior,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.1,3,Bisleri 1L Water Bottle,11/22/24,"Delivery, Variety, Product Quality",     best purchase
F006900,C006900,1/22/25 17:45,Madhav Joshi,madhav.joshi@gmail.com,Varanasi,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.87,5,Haldiram's Rasgulla,2/15/25,"Product Quality, Pricing, Refund",     
F006901,C006901,1/28/25 17:45,Niharika Pandey,niharika.pandey@hotmail.com,Aurangabad,Complaint,Positive,"बहुत खराब service, improve करो।",-0.22,3,Dove Shampoo,2/7/25,Variety,  service improve 
F006902,C006902,11/23/24 17:45,Esha Chatterjee,esha.chatterjee@gmail.com,Bhopal,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,-0.75,5,Adidas Ultraboost,12/22/24,Pricing,   highly recommended
F006903,C006903,3/25/24 17:45,Ishaan Malhotra,ishaan.malhotra@gmail.com,Gwalior,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.84,1,Levi's Jeans,3/10/25,"Variety, Product Quality, Delivery",     best purchase
F006904,C006904,9/14/24 17:45,Madhav Joshi,madhav.joshi@yahoo.in,Surat,Praise,Positive,"5-star service, super helpful!",-0.3,5,Dove Shampoo,10/26/24,Refund,star service super helpful
F006905,C006905,5/21/24 17:45,Gaurav Yadav,gaurav.yadav@hotmail.com,Kota,Suggestion,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.31,2,Xiaomi Redmi Note 12,11/4/24,Delivery,   delivery  
F006906,C006906,4/20/24 17:45,Arjun Singh,arjun.singh@gmail.com,Pune,Praise,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.34,5,Sony Bravia OLED TV,11/27/24,"Delivery, Refund, Product Quality", product      
F006907,C006907,9/7/24 17:45,Zoya Siddiqui,zoya.siddiqui@outlook.com,Jodhpur,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,-0.99,1,Brooke Bond Red Label,10/25/24,"Delivery, Variety",   highly recommended
F006908,C006908,5/29/24 17:45,Bhavesh Patel,bhavesh.patel@rediffmail.com,Mumbai,Praise,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.29,2,Parle-G Biscuits,10/23/24,Support,    quality excellent 
F006909,C006909,8/6/24 17:45,Niharika Pandey,niharika.pandey@gmail.com,Ludhiana,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.9,2,Mi Power Bank,1/26/25,"Pricing, Usability", product      
F006910,C006910,11/17/24 17:45,Tanmay Bansal,tanmay.bansal@hotmail.com,Patna,Complaint,Negative,"Item damaged आया, refund भी नहीं मिला!",0.77,3,Dell Inspiron 15,10/19/24,"Product Quality, Support, Usability",item damaged  refund   
F006911,C006911,11/6/24 17:45,Urvashi Sharma,urvashi.sharma@rediffmail.com,Bangalore,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.73,3,Horlicks Classic Malt,11/15/24,"Support, Usability, Variety",    improvement   
F006912,C006912,3/31/24 17:45,Devansh Gupta,devansh.gupta@rediffmail.com,Kota,Complaint,Positive,"5-star service, super helpful!",-0.37,2,Tata Tea Gold,9/22/24,Variety,star service super helpful
F006913,C006913,7/18/24 17:45,Pooja Agarwal,pooja.agarwal@rediffmail.com,Kolkata,Complaint,Positive,"बहुत खराब service, improve करो।",-0.5,1,Asus ROG Strix,10/26/24,Pricing,  service improve 
F006914,C006914,7/11/24 17:45,Aarav Sharma,aarav.sharma@gmail.com,Dhanbad,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.91,3,Boat Airdopes 141,11/26/24,"Refund, Delivery, Product Quality", product      
F006915,C006915,5/11/24 17:45,Tanmay Bansal,tanmay.bansal@yahoo.in,Raipur,Complaint,Positive,"बहुत खराब service, improve करो।",0.88,4,Mi Power Bank,10/26/24,"Product Quality, Support, Refund",  service improve 
F006916,C006916,2/20/25 17:45,Chirag Mehta,chirag.mehta@gmail.com,Faridabad,Suggestion,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.06,3,Levi's Jeans,2/14/25,Delivery,    improvement   
F006917,C006917,8/5/24 17:45,Ishaan Malhotra,ishaan.malhotra@gmail.com,Kolkata,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",0.67,1,Mi Power Bank,9/22/24,Delivery,     
F006918,C006918,4/20/24 17:45,Pooja Agarwal,pooja.agarwal@outlook.com,Dhanbad,Suggestion,Negative,"Not worth the price, I am disappointed!",0.98,1,Samsung Galaxy S23,3/9/25,Support,not worth the price i am disappointed
F006919,C006919,5/3/24 17:45,Esha Chatterjee,esha.chatterjee@yahoo.in,Kanpur,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.19,2,Bajaj Mixer Grinder,2/16/25,"Pricing, Usability, Delivery",quality    price   
F006920,C006920,2/2/25 17:45,Jhanvi Saxena,jhanvi.saxena@outlook.com,Delhi,Suggestion,Negative,"Late delivery, customer support बेकार है।",-0.02,2,Vivo V27 Pro,2/1/25,Product Quality,late delivery customer support  
F006921,C006921,7/1/24 17:45,Tanmay Bansal,tanmay.bansal@yahoo.in,Navi Mumbai,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.24,1,LG Refrigerator 260L,2/9/25,"Usability, Support, Refund", product      
F006922,C006922,2/13/25 17:45,Aditi Verma,aditi.verma@gmail.com,Raipur,Praise,Positive,"5-star service, super helpful!",-0.75,3,Haldiram's Rasgulla,3/5/25,Usability,star service super helpful
F006923,C006923,11/12/24 17:45,Akhil Nair,akhil.nair@yahoo.in,Agra,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.9,3,Tata Tea Gold,10/5/24,"Pricing, Variety",quality    price   
F006924,C006924,2/13/25 17:45,Ananya Reddy,ananya.reddy@yahoo.in,Navi Mumbai,Complaint,Negative,"Not bad, but not great either.",-0.77,3,Brooke Bond Red Label,11/6/24,Pricing,not bad but not great either
F006925,C006925,1/18/25 17:45,Niharika Pandey,niharika.pandey@outlook.com,Navi Mumbai,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",-0.58,1,Tata Tea Gold,2/14/25,Refund,     
F006926,C006926,11/13/24 17:45,Devansh Gupta,devansh.gupta@yahoo.in,Varanasi,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.56,1,Himalaya Face Wash,2/9/25,"Support, Product Quality",   highly recommended
F006927,C006927,6/11/24 17:45,Arjun Singh,arjun.singh@hotmail.com,Rajkot,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.92,3,Amul Butter,1/7/25,"Support, Delivery, Product Quality", product      
F006928,C006928,7/13/24 17:45,Chirag Mehta,chirag.mehta@rediffmail.com,Nagpur,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.75,3,Brooke Bond Red Label,10/30/24,"Delivery, Refund",     best purchase
F006929,C006929,4/24/24 17:45,Devansh Gupta,devansh.gupta@outlook.com,Jaipur,Suggestion,Positive,"5-star service, super helpful!",0.45,4,Oppo Reno 8,10/2/24,Usability,star service super helpful
F006930,C006930,11/7/24 17:45,Harshita Iyer,harshita.iyer@yahoo.in,Pimpri-Chinchwad,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.81,5,Mi Power Bank,1/19/25,"Delivery, Refund, Product Quality",     
F006931,C006931,9/8/24 17:45,Yashwant Dubey,yashwant.dubey@gmail.com,Bangalore,Suggestion,Positive,"बहुत खराब service, improve करो।",0.32,2,Samsung Smart Watch,12/20/24,"Delivery, Usability",  service improve 
F006932,C006932,6/28/24 17:45,Urvashi Sharma,urvashi.sharma@yahoo.in,Thane,Suggestion,Negative,"Not bad, but not great either.",-0.54,5,Puma Running Shoes,2/2/25,Support,not bad but not great either
